State_ID,State_Name,GeoLocation,P_ID,D_ID,Weather_ID
613393,Minnesota,"(46.355648736, -94.794200503)",13493,163393,313393
613394,Guam,"(13.444304, 144.793731)",13494,163394,313394
613395,Hawaii,"(21.304850435000446, -157.85774940299973)",13495,163395,313395
613396,West Virginia,"(38.665510202, -80.712640135)",13496,163396,313396
613397,Iowa,"(42.46940091300047, -93.81649055599968)",13497,163397,313397
613398,Washington,"(47.522278629, -120.47001079)",13498,163398,313398
613399,Hawaii,"(21.304850435, -157.857749403)",13499,163399,313399
613400,Alaska,"(64.84507995700051, -147.72205903599973)",13500,163400,313400
613401,Oregon,"(44.567449424, -120.155031326)",13501,163401,313401
613402,Puerto Rico,"(18.220833, -66.590149)",13502,163402,313402
613403,Virginia,"(37.54268067400045, -78.45789046299967)",13503,163403,313403
613404,Virginia,"(37.54268067400045, -78.45789046299967)",13504,163404,313404
613405,Vermont,"(43.62538123900049, -72.51764079099962)",13505,163405,313405
613406,Connecticut,"(41.56266102, -72.649840952)",13506,163406,313406
613407,Kansas,"(38.3477403, -98.200781227)",13507,163407,313407
613408,New Mexico,"(34.52088095200048, -106.24058098499967)",13508,163408,313408
613409,Maine,"(45.254228894001, -68.985031336)",13509,163409,313409
613410,Guam,"(13.444304, 144.793731)",13510,163410,313410
613411,Arizona,"(34.865970280000454, -111.76381127699972)",13511,163411,313411
613412,Puerto Rico,"(18.220833, -66.590149)",13512,163412,313412
613413,Tennessee,"(35.68094058, -85.774490914)",13513,163413,313413
613414,District of Columbia,"(38.890371385, -77.031961127)",13514,163414,313414
613415,California,"(37.63864012300047, -120.99999953799971)",13515,163415,313415
613416,District of Columbia,"(38.890371385, -77.031961127)",13516,163416,313416
613417,Louisiana,"(31.31266064400046, -92.44568007099969)",13517,163417,313417
613418,Virginia,"(37.54268067400045, -78.45789046299967)",13518,163418,313418
613419,Montana,"(47.06652897200047, -109.42442064499971)",13519,163419,313419
613420,West Virginia,"(38.66551020200046, -80.71264013499967)",13520,163420,313420
613421,Delaware,"(39.008830667, -75.577741168)",13521,163421,313421
613422,Minnesota,"(46.35564873600049, -94.79420050299967)",13522,163422,313422
613423,Massachusetts,"(42.27687047, -72.082690675)",13523,163423,313423
613424,Arkansas,"(34.74865012400045, -92.27449074299966)",13524,163424,313424
613425,District of Columbia,"(38.89037138500049, -77.03196112699965)",13525,163425,313425
613426,Indiana,"(39.766910452, -86.149960194)",13526,163426,313426
613427,Minnesota,"(46.355648736, -94.794200503)",13527,163427,313427
613428,Pennsylvania,"(40.79373015200048, -77.86070029399963)",13528,163428,313428
613429,New Hampshire,"(43.65595011300047, -71.50036091999965)",13529,163429,313429
613430,Ohio,"(40.06021014100048, -82.40426005599966)",13530,163430,313430
613431,Maryland,"(39.29058096400047, -76.60926011099963)",13531,163431,313431
613432,Arizona,"(34.865970280000454, -111.76381127699972)",13532,163432,313432
613433,Florida,"(28.932040377000476, -81.92896053899966)",13533,163433,313433
613434,North Carolina,"(35.466220975000454, -79.15925046299964)",13534,163434,313434
613435,Wyoming,"(43.23554134300048, -108.10983035299967)",13535,163435,313435
613436,Utah,"(39.360700171, -111.587130635)",13536,163436,313436
613437,New York,"(42.82700103200045, -75.54397042699964)",13537,163437,313437
613438,South Carolina,"(33.998821303000454, -81.04537120699968)",13538,163438,313438
613439,Montana,"(47.06652897200047, -109.42442064499971)",13539,163439,313439
613440,Idaho,"(43.682630005000476, -114.3637300419997)",13540,163440,313440
613441,Guam,"(13.444304, 144.793731)",13541,163441,313441
613442,Kentucky,"(37.645970271000465, -84.77497104799966)",13542,163442,313442
613443,Virginia,"(37.54268067400045, -78.45789046299967)",13543,163443,313443
613444,Colorado,"(38.843840757000464, -106.13361092099967)",13544,163444,313444
613445,Maryland,"(39.29058096400047, -76.60926011099963)",13545,163445,313445
613446,Missouri,"(38.635790776000476, -92.56630005299968)",13546,163446,313446
613447,Maryland,"(39.29058096400047, -76.60926011099963)",13547,163447,313447
613448,Maryland,"(39.290580964, -76.609260111)",13548,163448,313448
613449,Washington,"(47.52227862900048, -120.47001078999972)",13549,163449,313449
613450,Wisconsin,"(44.39319117400049, -89.81637074199966)",13550,163450,313450
613451,Texas,"(31.827240407, -99.426770206)",13551,163451,313451
613452,Illinois,"(40.485010283, -88.997710178)",13552,163452,313452
613453,California,"(37.63864012300047, -120.99999953799971)",13553,163453,313453
613454,Kansas,"(38.3477403, -98.200781227)",13554,163454,313454
613455,Puerto Rico,"(18.220833, -66.590149)",13555,163455,313455
613456,Puerto Rico,"(18.220833, -66.590149)",13556,163456,313456
613457,Vermont,"(43.62538123900049, -72.51764079099962)",13557,163457,313457
613458,Arkansas,"(34.74865012400045, -92.27449074299966)",13558,163458,313458
613459,Georgia,"(32.83968109300048, -83.62758034599966)",13559,163459,313459
613460,Wisconsin,"(44.39319117400049, -89.81637074199966)",13560,163460,313460
613461,Alabama,"(32.84057112200048, -86.63186076199969)",13561,163461,313461
613462,Minnesota,"(46.35564873600049, -94.79420050299967)",13562,163462,313462
613463,Nebraska,"(41.641040988001, -99.365720623)",13563,163463,313463
613464,West Virginia,"(38.66551020200046, -80.71264013499967)",13564,163464,313464
613465,Maine,"(45.254228894000505, -68.98503133599962)",13565,163465,313465
613466,Nebraska,"(41.641040988001, -99.365720623)",13566,163466,313466
613467,West Virginia,"(38.66551020200046, -80.71264013499967)",13567,163467,313467
613468,Louisiana,"(31.312660644, -92.445680071)",13568,163468,313468
613469,New Hampshire,"(43.655950113, -71.50036092)",13569,163469,313469
613470,Mississippi,"(32.745510099, -89.538030825)",13570,163470,313470
613471,California,"(37.63864012300047, -120.99999953799971)",13571,163471,313471
613472,Colorado,"(38.843840757, -106.133610921)",13572,163472,313472
613473,Iowa,"(42.46940091300047, -93.81649055599968)",13573,163473,313473
613474,South Carolina,"(33.998821303000454, -81.04537120699968)",13574,163474,313474
613475,Michigan,"(44.6613195430005, -84.71439026999968)",13575,163475,313475
613476,Kansas,"(38.34774030000045, -98.20078122699965)",13576,163476,313476
613477,Oklahoma,"(35.47203135600046, -97.52107021399968)",13577,163477,313477
613478,New York,"(42.82700103200045, -75.54397042699964)",13578,163478,313478
613479,Oregon,"(44.56744942400047, -120.15503132599969)",13579,163479,313479
613480,Colorado,"(38.843840757000464, -106.13361092099967)",13580,163480,313480
613481,Massachusetts,"(42.27687047000046, -72.08269067499964)",13581,163481,313481
613482,Washington,"(47.52227862900048, -120.47001078999972)",13582,163482,313482
613483,Illinois,"(40.48501028300046, -88.99771017799969)",13583,163483,313483
613484,Connecticut,"(41.56266102000046, -72.64984095199964)",13584,163484,313484
613485,Kansas,"(38.34774030000045, -98.20078122699965)",13585,163485,313485
613486,Wyoming,"(43.23554134300048, -108.10983035299967)",13586,163486,313486
613487,Alabama,"(32.840571122, -86.631860762)",13587,163487,313487
613488,Texas,"(31.827240407000488, -99.42677020599967)",13588,163488,313488
613489,Tennessee,"(35.68094058000048, -85.77449091399967)",13589,163489,313489
613490,Wyoming,"(43.235541343, -108.109830353)",13590,163490,313490
613491,Texas,"(31.827240407, -99.426770206)",13591,163491,313491
613492,Virginia,"(37.542680674, -78.457890463)",13592,163492,313492
613493,Alaska,"(64.84507995700051, -147.72205903599973)",13593,163493,313493
613494,Delaware,"(39.008830667000495, -75.57774116799965)",13594,163494,313494
613495,Rhode Island,"(41.708280193, -71.522470314)",13595,163495,313495
613496,Rhode Island,"(41.70828019300046, -71.52247031399963)",13596,163496,313496
613497,Mississippi,"(32.745510099000455, -89.53803082499968)",13597,163497,313497
613498,North Dakota,"(47.47531977900047, -100.11842104899966)",13598,163498,313498
613499,West Virginia,"(38.66551020200046, -80.71264013499967)",13599,163499,313499
613500,Georgia,"(32.839681093, -83.627580346)",13600,163500,313500
613501,Kentucky,"(37.645970271000465, -84.77497104799966)",13601,163501,313501
613502,Oregon,"(44.567449424, -120.155031326)",13602,163502,313502
613503,Hawaii,"(21.304850435000446, -157.85774940299973)",13603,163503,313503
613504,South Dakota,"(44.353130053, -100.373530637)",13604,163504,313504
613505,New Mexico,"(34.520880952, -106.240580985)",13605,163505,313505
613506,Connecticut,"(41.56266102000046, -72.64984095199964)",13606,163506,313506
613507,Nebraska,"(41.641040988001, -99.365720623)",13607,163507,313507
613508,Missouri,"(38.635790776000476, -92.56630005299968)",13608,163508,313508
613509,Indiana,"(39.766910452, -86.149960194)",13609,163509,313509
613510,Minnesota,"(46.355648736, -94.794200503)",13610,163510,313510
613511,Oklahoma,"(35.472031356, -97.521070214)",13611,163511,313511
613512,Texas,"(31.827240407, -99.426770206)",13612,163512,313512
613513,Arizona,"(34.86597028, -111.763811277)",13613,163513,313513
613514,Texas,"(31.827240407, -99.426770206)",13614,163514,313514
613515,Nebraska,"(41.641040988001, -99.365720623)",13615,163515,313515
613516,Iowa,"(42.469400913, -93.816490556)",13616,163516,313516
613517,Tennessee,"(35.68094058, -85.774490914)",13617,163517,313517
613518,Washington,"(47.522278629, -120.47001079)",13618,163518,313518
613519,North Carolina,"(35.466220975, -79.159250463)",13619,163519,313519
613520,Indiana,"(39.766910452, -86.149960194)",13620,163520,313520
613521,Virginia,"(37.542680674, -78.457890463)",13621,163521,313521
613522,Oregon,"(44.567449424, -120.155031326)",13622,163522,313522
613523,Indiana,"(39.766910452, -86.149960194)",13623,163523,313523
613524,Pennsylvania,"(40.793730152, -77.860700294)",13624,163524,313524
613525,North Dakota,"(47.475319779, -100.118421049)",13625,163525,313525
613526,Vermont,"(43.625381239, -72.517640791)",13626,163526,313526
613527,Hawaii,"(21.304850435, -157.857749403)",13627,163527,313527
613528,Hawaii,"(21.304850435, -157.857749403)",13628,163528,313528
613529,South Carolina,"(33.998821303, -81.045371207)",13629,163529,313529
613530,North Dakota,"(47.475319779, -100.118421049)",13630,163530,313530
613531,Utah,"(39.360700171, -111.587130635)",13631,163531,313531
613532,Massachusetts,"(42.27687047, -72.082690675)",13632,163532,313532
613533,Washington,"(47.522278629, -120.47001079)",13633,163533,313533
613534,Louisiana,"(31.312660644, -92.445680071)",13634,163534,313534
613535,Montana,"(47.066528972, -109.424420645)",13635,163535,313535
613536,Delaware,"(39.008830667, -75.577741168)",13636,163536,313536
613537,Kentucky,"(37.645970271, -84.774971048)",13637,163537,313537
613538,Iowa,"(42.469400913, -93.816490556)",13638,163538,313538
613539,New York,"(42.827001032, -75.543970427)",13639,163539,313539
613540,Alaska,"(64.845079957001, -147.722059036)",13640,163540,313540
613541,Louisiana,"(31.312660644, -92.445680071)",13641,163541,313541
613542,Virginia,"(37.542680674, -78.457890463)",13642,163542,313542
613543,South Dakota,"(44.353130053, -100.373530637)",13643,163543,313543
613544,Arkansas,"(34.748650124, -92.274490743)",13644,163544,313544
613545,Utah,"(39.360700171, -111.587130635)",13645,163545,313545
613546,Missouri,"(38.635790776, -92.566300053)",13646,163546,313546
613547,Tennessee,"(35.68094058, -85.774490914)",13647,163547,313547
613548,Kansas,"(38.3477403, -98.200781227)",13648,163548,313548
613549,Ohio,"(40.060210141, -82.404260056)",13649,163549,313549
613550,Alaska,"(64.845079957001, -147.722059036)",13650,163550,313550
613551,Iowa,"(42.469400913, -93.816490556)",13651,163551,313551
613552,Oklahoma,"(35.472031356, -97.521070214)",13652,163552,313552
613553,District of Columbia,"(38.890371385, -77.031961127)",13653,163553,313553
613554,Idaho,"(43.682630005, -114.363730042)",13654,163554,313554
613555,Idaho,"(43.682630005, -114.363730042)",13655,163555,313555
613556,South Dakota,"(44.353130053, -100.373530637)",13656,163556,313556
613557,Missouri,"(38.635790776, -92.566300053)",13657,163557,313557
613558,Washington,"(47.522278629, -120.47001079)",13658,163558,313558
613559,New Jersey,"(40.130570048, -74.273691288)",13659,163559,313559
613560,Washington,"(47.522278629, -120.47001079)",13660,163560,313560
613561,Maryland,"(39.290580964, -76.609260111)",13661,163561,313561
613562,Massachusetts,"(42.27687047, -72.082690675)",13662,163562,313562
613563,Minnesota,"(46.355648736, -94.794200503)",13663,163563,313563
613564,North Carolina,"(35.466220975, -79.159250463)",13664,163564,313564
613565,New York,"(42.827001032, -75.543970427)",13665,163565,313565
613566,Nevada,"(39.49324039, -117.071840564)",13666,163566,313566
613567,Utah,"(39.360700171, -111.587130635)",13667,163567,313567
613568,California,"(37.638640123, -120.999999538)",13668,163568,313568
613569,Massachusetts,"(42.27687047, -72.082690675)",13669,163569,313569
613570,North Carolina,"(35.466220975, -79.159250463)",13670,163570,313570
613571,Minnesota,"(46.355648736, -94.794200503)",13671,163571,313571
613572,Kentucky,"(37.645970271, -84.774971048)",13672,163572,313572
613573,Virginia,"(37.542680674, -78.457890463)",13673,163573,313573
613574,Rhode Island,"(41.708280193, -71.522470314)",13674,163574,313574
613575,Idaho,"(43.682630005, -114.363730042)",13675,163575,313575
613576,Iowa,"(42.469400913, -93.816490556)",13676,163576,313576
613577,Delaware,"(39.008830667, -75.577741168)",13677,163577,313577
613578,Arizona,"(34.86597028, -111.763811277)",13678,163578,313578
613579,Georgia,"(32.839681093, -83.627580346)",13679,163579,313579
613580,Connecticut,"(41.56266102, -72.649840952)",13680,163580,313580
613581,Minnesota,"(46.355648736, -94.794200503)",13681,163581,313581
613582,Vermont,"(43.625381239, -72.517640791)",13682,163582,313582
613583,Indiana,"(39.766910452, -86.149960194)",13683,163583,313583
613584,Georgia,"(32.839681093, -83.627580346)",13684,163584,313584
613585,North Carolina,"(35.466220975, -79.159250463)",13685,163585,313585
613586,Louisiana,"(31.312660644, -92.445680071)",13686,163586,313586
613587,New Mexico,"(34.520880952, -106.240580985)",13687,163587,313587
613588,Idaho,"(43.682630005, -114.363730042)",13688,163588,313588
613589,Michigan,"(44.661319543001, -84.71439027)",13689,163589,313589
613590,South Dakota,"(44.353130053, -100.373530637)",13690,163590,313590
613591,New Hampshire,"(43.655950113, -71.50036092)",13691,163591,313591
613592,New York,"(42.827001032, -75.543970427)",13692,163592,313592
613593,Maryland,"(39.290580964, -76.609260111)",13693,163593,313593
613594,Utah,"(39.360700171, -111.587130635)",13694,163594,313594
613595,Texas,"(31.827240407, -99.426770206)",13695,163595,313595
613596,Kentucky,"(37.645970271, -84.774971048)",13696,163596,313596
613597,Utah,"(39.360700171, -111.587130635)",13697,163597,313597
613598,District of Columbia,"(38.890371385, -77.031961127)",13698,163598,313598
613599,Alabama,"(32.840571122, -86.631860762)",13699,163599,313599
613600,Maryland,"(39.290580964, -76.609260111)",13700,163600,313600
613601,Louisiana,"(31.312660644, -92.445680071)",13701,163601,313601
613602,District of Columbia,"(38.890371385, -77.031961127)",13702,163602,313602
613603,Vermont,"(43.625381239, -72.517640791)",13703,163603,313603
