Survey_ID,Response_ID,Response_Year,Response_Month,Class
514354,414354,2013,11,Obesity / Weight Status
514355,414355,2011,3,Physical Activity
514356,414356,2015,6,Physical Activity
514357,414357,2013,9,Physical Activity
514358,414358,2013,8,Physical Activity
514359,414359,2015,4,Physical Activity
514360,414360,2011,3,Physical Activity
514361,414361,2011,1,Physical Activity
514362,414362,2012,6,Obesity / Weight Status
514363,414363,2013,2,Physical Activity
514364,414364,2011,12,Physical Activity
514365,414365,2014,10,Obesity / Weight Status
514366,414366,2013,7,Physical Activity
514367,414367,2011,8,Physical Activity
514368,414368,2011,6,Physical Activity
514369,414369,2011,11,Physical Activity
514370,414370,2015,5,Physical Activity
514371,414371,2013,2,Physical Activity
514372,414372,2013,12,Physical Activity
514373,414373,2013,2,Physical Activity
514374,414374,2013,3,Physical Activity
514375,414375,2011,12,Physical Activity
514376,414376,2013,3,Obesity / Weight Status
514377,414377,2015,11,Physical Activity
514378,414378,2014,7,Obesity / Weight Status
514379,414379,2014,2,Physical Activity
514380,414380,2015,11,Obesity / Weight Status
514381,414381,2013,9,Physical Activity
514382,414382,2015,8,Obesity / Weight Status
514383,414383,2013,1,Physical Activity
514384,414384,2014,9,Obesity / Weight Status
514385,414385,2013,1,Physical Activity
514386,414386,2012,11,Obesity / Weight Status
514387,414387,2013,6,Physical Activity
514388,414388,2011,9,Obesity / Weight Status
514389,414389,2013,8,Obesity / Weight Status
514390,414390,2015,6,Physical Activity
514391,414391,2011,2,Physical Activity
514392,414392,2012,8,Physical Activity
514393,414393,2011,4,Obesity / Weight Status
514394,414394,2012,8,Obesity / Weight Status
514395,414395,2012,9,Physical Activity
514396,414396,2013,1,Physical Activity
514397,414397,2014,4,Obesity / Weight Status
514398,414398,2013,8,Obesity / Weight Status
514399,414399,2014,7,Obesity / Weight Status
514400,414400,2014,5,Obesity / Weight Status
514401,414401,2011,9,Obesity / Weight Status
514402,414402,2012,5,Physical Activity
514403,414403,2013,7,Obesity / Weight Status
514404,414404,2011,8,Obesity / Weight Status
514405,414405,2013,5,Obesity / Weight Status
514406,414406,2015,4,Obesity / Weight Status
514407,414407,2011,6,Obesity / Weight Status
514408,414408,2014,5,Physical Activity
514409,414409,2015,7,Physical Activity
514410,414410,2012,12,Obesity / Weight Status
514411,414411,2013,10,Physical Activity
514412,414412,2013,12,Obesity / Weight Status
514413,414413,2013,2,Obesity / Weight Status
514414,414414,2011,6,Physical Activity
514415,414415,2014,1,Obesity / Weight Status
514416,414416,2015,1,Physical Activity
514417,414417,2015,10,Obesity / Weight Status
514418,414418,2011,4,Physical Activity
514419,414419,2013,5,Physical Activity
514420,414420,2012,10,Obesity / Weight Status
514421,414421,2015,9,Obesity / Weight Status
514422,414422,2013,6,Physical Activity
514423,414423,2011,4,Obesity / Weight Status
514424,414424,2015,10,Physical Activity
514425,414425,2011,11,Physical Activity
514426,414426,2011,7,Physical Activity
514427,414427,2015,5,Physical Activity
514428,414428,2012,1,Physical Activity
514429,414429,2012,3,Obesity / Weight Status
514430,414430,2013,9,Physical Activity
514431,414431,2012,10,Obesity / Weight Status
514432,414432,2015,11,Physical Activity
514433,414433,2014,11,Obesity / Weight Status
514434,414434,2011,9,Physical Activity
514435,414435,2012,4,Physical Activity
514436,414436,2015,12,Physical Activity
514437,414437,2015,6,Physical Activity
514438,414438,2015,2,Physical Activity
514439,414439,2014,4,Physical Activity
514440,414440,2014,2,Physical Activity
514441,414441,2015,8,Physical Activity
514442,414442,2015,2,Physical Activity
514443,414443,2015,8,Physical Activity
514444,414444,2014,9,Obesity / Weight Status
514445,414445,2014,7,Obesity / Weight Status
514446,414446,2013,2,Physical Activity
514447,414447,2011,9,Physical Activity
514448,414448,2012,12,Obesity / Weight Status
514449,414449,2015,10,Physical Activity
514450,414450,2011,8,Physical Activity
514451,414451,2012,6,Obesity / Weight Status
514452,414452,2013,9,Obesity / Weight Status
514453,414453,2011,9,Physical Activity
514454,414454,2011,1,Physical Activity
514455,414455,2013,11,Obesity / Weight Status
514456,414456,2011,1,Obesity / Weight Status
514457,414457,2011,9,Physical Activity
514458,414458,2012,9,Obesity / Weight Status
514459,414459,2014,7,Obesity / Weight Status
514460,414460,2015,9,Obesity / Weight Status
514461,414461,2015,12,Obesity / Weight Status
514462,414462,2015,8,Physical Activity
514463,414463,2015,4,Obesity / Weight Status
514464,414464,2012,2,Obesity / Weight Status
514465,414465,2015,8,Physical Activity
514466,414466,2015,5,Physical Activity
514467,414467,2012,6,Obesity / Weight Status
514468,414468,2013,10,Physical Activity
514469,414469,2013,3,Physical Activity
514470,414470,2013,4,Physical Activity
514471,414471,2012,6,Obesity / Weight Status
514472,414472,2015,5,Obesity / Weight Status
514473,414473,2015,8,Physical Activity
514474,414474,2015,12,Physical Activity
514475,414475,2013,3,Physical Activity
514476,414476,2011,8,Obesity / Weight Status
514477,414477,2011,3,Physical Activity
514478,414478,2012,11,Obesity / Weight Status
514479,414479,2015,7,Physical Activity
514480,414480,2011,9,Obesity / Weight Status
514481,414481,2013,5,Physical Activity
514482,414482,2011,12,Physical Activity
514483,414483,2015,5,Physical Activity
514484,414484,2011,2,Obesity / Weight Status
514485,414485,2012,2,Physical Activity
514486,414486,2013,6,Obesity / Weight Status
514487,414487,2015,3,Obesity / Weight Status
514488,414488,2011,2,Obesity / Weight Status
514489,414489,2015,3,Physical Activity
514490,414490,2015,5,Physical Activity
514491,414491,2011,12,Physical Activity
514492,414492,2013,2,Physical Activity
514493,414493,2011,9,Physical Activity
514494,414494,2013,8,Physical Activity
514495,414495,2011,4,Physical Activity
514496,414496,2011,3,Obesity / Weight Status
514497,414497,2011,5,Physical Activity
514498,414498,2013,5,Physical Activity
514499,414499,2011,5,Physical Activity
514500,414500,2012,4,Obesity / Weight Status
514501,414501,2013,9,Physical Activity
514502,414502,2013,7,Obesity / Weight Status
514503,414503,2013,6,Obesity / Weight Status
514504,414504,2013,11,Physical Activity
514505,414505,2011,1,Physical Activity
514506,414506,2015,3,Physical Activity
514507,414507,2013,4,Physical Activity
514508,414508,2015,8,Physical Activity
514509,414509,2012,4,Obesity / Weight Status
514510,414510,2011,6,Obesity / Weight Status
514511,414511,2014,5,Obesity / Weight Status
514512,414512,2011,4,Physical Activity
514513,414513,2012,6,Physical Activity
514514,414514,2013,11,Physical Activity
514515,414515,2013,8,Obesity / Weight Status
514516,414516,2015,8,Obesity / Weight Status
514517,414517,2011,5,Physical Activity
514518,414518,2013,12,Physical Activity
514519,414519,2015,10,Physical Activity
514520,414520,2015,6,Physical Activity
514521,414521,2015,8,Physical Activity
514522,414522,2011,5,Physical Activity
514523,414523,2011,10,Physical Activity
514524,414524,2011,4,Obesity / Weight Status
514525,414525,2013,7,Physical Activity
514526,414526,2011,8,Obesity / Weight Status
514527,414527,2013,4,Physical Activity
514528,414528,2015,3,Obesity / Weight Status
514529,414529,2014,9,Obesity / Weight Status
514530,414530,2014,1,Obesity / Weight Status
514531,414531,2015,12,Physical Activity
514532,414532,2013,3,Obesity / Weight Status
514533,414533,2012,3,Obesity / Weight Status
514534,414534,2015,5,Physical Activity
514535,414535,2013,3,Physical Activity
514536,414536,2011,12,Physical Activity
514537,414537,2015,10,Physical Activity
514538,414538,2014,7,Physical Activity
514539,414539,2011,9,Physical Activity
514540,414540,2013,6,Physical Activity
514541,414541,2013,9,Physical Activity
514542,414542,2015,11,Obesity / Weight Status
514543,414543,2015,4,Physical Activity
514544,414544,2011,7,Obesity / Weight Status
514545,414545,2015,2,Physical Activity
514546,414546,2011,12,Physical Activity
514547,414547,2013,1,Physical Activity
514548,414548,2014,3,Obesity / Weight Status
514549,414549,2013,10,Obesity / Weight Status
514550,414550,2013,9,Physical Activity
514551,414551,2013,3,Physical Activity
514552,414552,2014,9,Obesity / Weight Status
514553,414553,2013,11,Obesity / Weight Status
514554,414554,2011,7,Physical Activity
514555,414555,2011,5,Physical Activity
514556,414556,2015,10,Physical Activity
514557,414557,2011,12,Physical Activity
514558,414558,2015,2,Obesity / Weight Status
514559,414559,2013,4,Obesity / Weight Status
514560,414560,2011,7,Physical Activity
514561,414561,2015,7,Physical Activity
514562,414562,2013,9,Physical Activity
514563,414563,2014,7,Obesity / Weight Status
514564,414564,2011,4,Obesity / Weight Status
514565,414565,2013,6,Obesity / Weight Status
514566,414566,2015,1,Physical Activity
514567,414567,2013,10,Physical Activity
514568,414568,2015,7,Physical Activity
514569,414569,2014,10,Obesity / Weight Status
514570,414570,2014,9,Obesity / Weight Status
514571,414571,2011,3,Physical Activity
514572,414572,2011,10,Physical Activity
514573,414573,2011,3,Physical Activity
514574,414574,2013,9,Physical Activity
514575,414575,2011,7,Physical Activity
514576,414576,2015,3,Obesity / Weight Status
514577,414577,2015,7,Physical Activity
514578,414578,2011,7,Physical Activity
514579,414579,2013,1,Obesity / Weight Status
514580,414580,2015,11,Physical Activity
514581,414581,2013,7,Physical Activity
514582,414582,2014,12,Obesity / Weight Status
514583,414583,2011,3,Physical Activity
514584,414584,2015,5,Obesity / Weight Status
514585,414585,2013,5,Physical Activity
514586,414586,2011,9,Obesity / Weight Status
514587,414587,2015,2,Physical Activity
514588,414588,2015,6,Physical Activity
514589,414589,2015,3,Physical Activity
514590,414590,2013,9,Obesity / Weight Status
514591,414591,2013,8,Physical Activity
514592,414592,2012,3,Physical Activity
514593,414593,2015,11,Physical Activity
514594,414594,2012,1,Obesity / Weight Status
514595,414595,2013,3,Obesity / Weight Status
514596,414596,2013,8,Obesity / Weight Status
514597,414597,2011,3,Physical Activity
514598,414598,2011,10,Physical Activity
514599,414599,2015,1,Obesity / Weight Status
514600,414600,2013,4,Physical Activity
514601,414601,2012,7,Obesity / Weight Status
514602,414602,2011,7,Physical Activity
514603,414603,2015,8,Physical Activity
514604,414604,2014,5,Obesity / Weight Status
514605,414605,2011,9,Physical Activity
514606,414606,2013,11,Physical Activity
514607,414607,2012,2,Physical Activity
514608,414608,2013,9,Physical Activity
514609,414609,2015,2,Physical Activity
514610,414610,2011,11,Obesity / Weight Status
514611,414611,2015,6,Physical Activity
514612,414612,2015,6,Physical Activity
514613,414613,2013,10,Physical Activity
514614,414614,2012,7,Physical Activity
514615,414615,2012,9,Physical Activity
514616,414616,2011,10,Obesity / Weight Status
514617,414617,2014,8,Obesity / Weight Status
514618,414618,2015,9,Physical Activity
514619,414619,2012,12,Physical Activity
514620,414620,2014,9,Physical Activity
514621,414621,2011,8,Obesity / Weight Status
514622,414622,2013,8,Physical Activity
514623,414623,2013,6,Physical Activity
514624,414624,2011,1,Physical Activity
514625,414625,2011,6,Obesity / Weight Status
514626,414626,2015,5,Physical Activity
514627,414627,2012,11,Obesity / Weight Status
514628,414628,2011,3,Physical Activity
514629,414629,2013,8,Physical Activity
514630,414630,2015,3,Physical Activity
514631,414631,2011,9,Physical Activity
514632,414632,2013,5,Physical Activity
514633,414633,2015,7,Physical Activity
514634,414634,2015,11,Obesity / Weight Status
514635,414635,2014,1,Physical Activity
514636,414636,2011,5,Obesity / Weight Status
514637,414637,2013,1,Obesity / Weight Status
514638,414638,2015,10,Obesity / Weight Status
514639,414639,2013,9,Physical Activity
514640,414640,2012,8,Obesity / Weight Status
514641,414641,2013,1,Physical Activity
514642,414642,2012,4,Obesity / Weight Status
514643,414643,2013,9,Physical Activity
514644,414644,2015,5,Physical Activity
514645,414645,2013,12,Obesity / Weight Status
514646,414646,2013,9,Physical Activity
514647,414647,2011,1,Obesity / Weight Status
514648,414648,2011,8,Obesity / Weight Status
514649,414649,2015,11,Physical Activity
514650,414650,2015,12,Obesity / Weight Status
514651,414651,2013,9,Obesity / Weight Status
514652,414652,2015,9,Physical Activity
514653,414653,2011,7,Obesity / Weight Status
514654,414654,2013,5,Obesity / Weight Status
514655,414655,2011,12,Physical Activity
514656,414656,2013,4,Physical Activity
514657,414657,2015,2,Physical Activity
514658,414658,2013,12,Physical Activity
514659,414659,2015,11,Obesity / Weight Status
514660,414660,2011,1,Physical Activity
514661,414661,2013,9,Physical Activity
514662,414662,2015,10,Obesity / Weight Status
514663,414663,2015,7,Physical Activity
514664,414664,2014,12,Physical Activity
514665,414665,2014,11,Obesity / Weight Status
514666,414666,2011,8,Physical Activity
514667,414667,2013,4,Physical Activity
514668,414668,2012,12,Physical Activity
514669,414669,2011,3,Physical Activity
514670,414670,2011,3,Physical Activity
514671,414671,2015,4,Physical Activity
514672,414672,2015,6,Physical Activity
514673,414673,2015,4,Physical Activity
514674,414674,2013,5,Physical Activity
514675,414675,2015,1,Physical Activity
514676,414676,2011,9,Physical Activity
514677,414677,2015,10,Obesity / Weight Status
514678,414678,2011,9,Obesity / Weight Status
514679,414679,2015,5,Physical Activity
514680,414680,2011,8,Physical Activity
514681,414681,2013,8,Physical Activity
514682,414682,2015,10,Obesity / Weight Status
514683,414683,2015,7,Physical Activity
514684,414684,2011,8,Physical Activity
514685,414685,2013,8,Physical Activity
514686,414686,2012,7,Obesity / Weight Status
514687,414687,2015,7,Obesity / Weight Status
514688,414688,2014,6,Obesity / Weight Status
514689,414689,2011,11,Physical Activity
514690,414690,2013,3,Physical Activity
514691,414691,2013,5,Physical Activity
514692,414692,2013,12,Physical Activity
514693,414693,2011,4,Physical Activity
514694,414694,2013,7,Obesity / Weight Status
514695,414695,2013,2,Physical Activity
514696,414696,2013,5,Physical Activity
514697,414697,2013,7,Obesity / Weight Status
