Activity_ID,P_ID,Duration,Activity_Type,Frequency
60959,11059,Upto 275,Cross Fit / Calisthenics,5
60960,11060,Upto 45,Cardio,1
60961,11061,Upto 45,Cardio,1
60962,11062,Upto 450,Everything,7
60963,11063,Upto 450,Everything,7
60964,11064,Upto 80,Running,2
60965,11065,Upto 80,Running,2
60966,11066,Upto 175,Power Lifter,3
60967,11067,Upto 215,Muscle Training,4
60968,11068,Upto 275,Cross Fit / Calisthenics,5
60969,11069,Upto 275,Cross Fit / Calisthenics,5
60970,11070,Upto 450,Everything,7
60971,11071,Upto 275,Cross Fit / Calisthenics,5
60972,11072,Upto 80,Running,2
60973,11073,Upto 300,HIT,6
60974,11074,Upto 275,Cross Fit / Calisthenics,5
60975,11075,Upto 45,Cardio,1
60976,11076,Upto 80,Running,2
60977,11077,Upto 80,Running,2
60978,11078,Upto 450,Everything,7
60979,11079,Upto 450,Everything,7
60980,11080,Upto 275,Cross Fit / Calisthenics,5
60981,11081,Upto 300,HIT,6
60982,11082,Upto 45,Cardio,1
60983,11083,Upto 45,Cardio,1
60984,11084,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
60985,11085,Upto 175,Power Lifter,3
60986,11086,Upto 300,HIT,6
60987,11087,Upto 175,Power Lifter,3
60988,11088,Upto 300,HIT,6
60989,11089,Upto 175,Power Lifter,3
60990,11090,Upto 450,Everything,7
60991,11091,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
60992,11092,Upto 300,HIT,6
60993,11093,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
60994,11094,Upto 45,Cardio,1
60995,11095,Upto 45,Cardio,1
60996,11096,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
60997,11097,Upto 300,HIT,6
60998,11098,Upto 45,Cardio,1
60999,11099,Upto 275,Cross Fit / Calisthenics,5
61000,11100,Upto 80,Running,2
61001,11101,Upto 215,Muscle Training,4
61002,11102,Upto 275,Cross Fit / Calisthenics,5
61003,11103,Upto 450,Everything,7
61004,11104,Upto 175,Power Lifter,3
61005,11105,Upto 450,Everything,7
61006,11106,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61007,11107,Upto 175,Power Lifter,3
61008,11108,Upto 450,Everything,7
61009,11109,Upto 175,Power Lifter,3
61010,11110,Upto 215,Muscle Training,4
61011,11111,Upto 215,Muscle Training,4
61012,11112,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61013,11113,Upto 45,Cardio,1
61014,11114,Upto 300,HIT,6
61015,11115,Upto 300,HIT,6
61016,11116,Upto 80,Running,2
61017,11117,Upto 45,Cardio,1
61018,11118,Upto 300,HIT,6
61019,11119,Upto 45,Cardio,1
61020,11120,Upto 300,HIT,6
61021,11121,Upto 275,Cross Fit / Calisthenics,5
61022,11122,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61023,11123,Upto 275,Cross Fit / Calisthenics,5
61024,11124,Upto 45,Cardio,1
61025,11125,Upto 45,Cardio,1
61026,11126,Upto 450,Everything,7
61027,11127,Upto 45,Cardio,1
61028,11128,Upto 215,Muscle Training,4
61029,11129,Upto 215,Muscle Training,4
61030,11130,Upto 80,Running,2
61031,11131,Upto 45,Cardio,1
61032,11132,Upto 300,HIT,6
61033,11133,Upto 450,Everything,7
61034,11134,Upto 80,Running,2
61035,11135,Upto 80,Running,2
61036,11136,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61037,11137,Upto 300,HIT,6
61038,11138,Upto 215,Muscle Training,4
61039,11139,Upto 175,Power Lifter,3
61040,11140,Upto 300,HIT,6
61041,11141,Upto 275,Cross Fit / Calisthenics,5
61042,11142,Upto 45,Cardio,1
61043,11143,Upto 215,Muscle Training,4
61044,11144,Upto 300,HIT,6
61045,11145,Upto 275,Cross Fit / Calisthenics,5
61046,11146,Upto 175,Power Lifter,3
61047,11147,Upto 450,Everything,7
61048,11148,Upto 175,Power Lifter,3
61049,11149,Upto 45,Cardio,1
61050,11150,Upto 45,Cardio,1
61051,11151,Upto 45,Cardio,1
61052,11152,Upto 80,Running,2
61053,11153,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61054,11154,Upto 275,Cross Fit / Calisthenics,5
61055,11155,Upto 45,Cardio,1
61056,11156,Upto 80,Running,2
61057,11157,Upto 45,Cardio,1
61058,11158,Upto 45,Cardio,1
61059,11159,Upto 45,Cardio,1
61060,11160,Upto 275,Cross Fit / Calisthenics,5
61061,11161,Upto 45,Cardio,1
61062,11162,Upto 45,Cardio,1
61063,11163,Upto 175,Power Lifter,3
61064,11164,Upto 80,Running,2
61065,11165,Upto 450,Everything,7
61066,11166,Upto 80,Running,2
61067,11167,Upto 215,Muscle Training,4
61068,11168,Upto 450,Everything,7
61069,11169,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61070,11170,Upto 45,Cardio,1
61071,11171,Upto 300,HIT,6
61072,11172,Upto 275,Cross Fit / Calisthenics,5
61073,11173,Upto 215,Muscle Training,4
61074,11174,Upto 45,Cardio,1
61075,11175,Upto 45,Cardio,1
61076,11176,Upto 450,Everything,7
61077,11177,Upto 275,Cross Fit / Calisthenics,5
61078,11178,Upto 80,Running,2
61079,11179,Upto 300,HIT,6
61080,11180,Upto 300,HIT,6
61081,11181,Upto 80,Running,2
61082,11182,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61083,11183,Upto 80,Running,2
61084,11184,Upto 450,Everything,7
61085,11185,Upto 300,HIT,6
61086,11186,Upto 215,Muscle Training,4
61087,11187,Upto 175,Power Lifter,3
61088,11188,Upto 215,Muscle Training,4
61089,11189,Upto 300,HIT,6
61090,11190,Upto 215,Muscle Training,4
61091,11191,Upto 80,Running,2
61092,11192,Upto 80,Running,2
61093,11193,Upto 450,Everything,7
61094,11194,Upto 175,Power Lifter,3
61095,11195,Upto 300,HIT,6
61096,11196,Upto 45,Cardio,1
61097,11197,Upto 300,HIT,6
61098,11198,Upto 80,Running,2
61099,11199,Upto 300,HIT,6
61100,11200,Upto 450,Everything,7
61101,11201,Upto 275,Cross Fit / Calisthenics,5
61102,11202,Upto 45,Cardio,1
61103,11203,Upto 215,Muscle Training,4
61104,11204,Upto 300,HIT,6
61105,11205,Upto 300,HIT,6
61106,11206,Upto 80,Running,2
61107,11207,Upto 215,Muscle Training,4
61108,11208,Upto 300,HIT,6
61109,11209,Upto 80,Running,2
61110,11210,Upto 275,Cross Fit / Calisthenics,5
61111,11211,Upto 275,Cross Fit / Calisthenics,5
61112,11212,Upto 450,Everything,7
61113,11213,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61114,11214,Upto 45,Cardio,1
61115,11215,Upto 300,HIT,6
61116,11216,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61117,11217,Upto 300,HIT,6
61118,11218,Upto 45,Cardio,1
61119,11219,Upto 215,Muscle Training,4
61120,11220,Upto 80,Running,2
61121,11221,Upto 275,Cross Fit / Calisthenics,5
61122,11222,Upto 450,Everything,7
61123,11223,Upto 175,Power Lifter,3
61124,11224,Upto 80,Running,2
61125,11225,Upto 80,Running,2
61126,11226,Upto 275,Cross Fit / Calisthenics,5
61127,11227,Upto 45,Cardio,1
61128,11228,Upto 215,Muscle Training,4
61129,11229,Upto 175,Power Lifter,3
61130,11230,Upto 450,Everything,7
61131,11231,Upto 175,Power Lifter,3
61132,11232,Upto 175,Power Lifter,3
61133,11233,Upto 300,HIT,6
61134,11234,Upto 300,HIT,6
61135,11235,Upto 450,Everything,7
61136,11236,Upto 45,Cardio,1
61137,11237,Upto 80,Running,2
61138,11238,Upto 450,Everything,7
61139,11239,Upto 80,Running,2
61140,11240,Upto 450,Everything,7
61141,11241,Upto 45,Cardio,1
61142,11242,Upto 275,Cross Fit / Calisthenics,5
61143,11243,Upto 275,Cross Fit / Calisthenics,5
61144,11244,Upto 45,Cardio,1
61145,11245,Upto 80,Running,2
61146,11246,Upto 300,HIT,6
61147,11247,Upto 215,Muscle Training,4
61148,11248,Upto 45,Cardio,1
61149,11249,Upto 45,Cardio,1
61150,11250,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61151,11251,Upto 80,Running,2
61152,11252,Upto 215,Muscle Training,4
61153,11253,Upto 80,Running,2
61154,11254,Upto 300,HIT,6
61155,11255,Upto 300,HIT,6
61156,11256,Upto 275,Cross Fit / Calisthenics,5
61157,11257,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61158,11258,Upto 80,Running,2
61159,11259,Upto 300,HIT,6
61160,11260,Upto 80,Running,2
61161,11261,Upto 80,Running,2
61162,11262,Upto 275,Cross Fit / Calisthenics,5
61163,11263,Upto 300,HIT,6
61164,11264,Upto 450,Everything,7
61165,11265,Upto 215,Muscle Training,4
61166,11266,Upto 175,Power Lifter,3
61167,11267,Upto 300,HIT,6
61168,11268,Upto 450,Everything,7
61169,11269,Upto 300,HIT,6
61170,11270,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61171,11271,Upto 275,Cross Fit / Calisthenics,5
61172,11272,Upto 175,Power Lifter,3
61173,11273,Upto 175,Power Lifter,3
61174,11274,Upto 450,Everything,7
61175,11275,Upto 450,Everything,7
61176,11276,Upto 45,Cardio,1
61177,11277,Upto 300,HIT,6
61178,11278,Upto 175,Power Lifter,3
61179,11279,Upto 300,HIT,6
61180,11280,Upto 45,Cardio,1
61181,11281,Upto 80,Running,2
61182,11282,Upto 175,Power Lifter,3
61183,11283,Upto 300,HIT,6
61184,11284,Upto 215,Muscle Training,4
61185,11285,Upto 80,Running,2
61186,11286,Upto 215,Muscle Training,4
61187,11287,Upto 450,Everything,7
61188,11288,Upto 45,Cardio,1
61189,11289,Upto 80,Running,2
61190,11290,Upto 300,HIT,6
61191,11291,Upto 175,Power Lifter,3
61192,11292,Upto 175,Power Lifter,3
61193,11293,Upto 450,Everything,7
61194,11294,Upto 45,Cardio,1
61195,11295,Upto 175,Power Lifter,3
61196,11296,Upto 300,HIT,6
61197,11297,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61198,11298,Upto 175,Power Lifter,3
61199,11299,Upto 215,Muscle Training,4
61200,11300,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61201,11301,Upto 275,Cross Fit / Calisthenics,5
61202,11302,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61203,11303,Upto 450,Everything,7
61204,11304,Upto 175,Power Lifter,3
61205,11305,Upto 175,Power Lifter,3
61206,11306,Upto 300,HIT,6
61207,11307,Upto 300,HIT,6
61208,11308,Upto 450,Everything,7
61209,11309,Upto 45,Cardio,1
61210,11310,Upto 450,Everything,7
61211,11311,Upto 80,Running,2
61212,11312,Upto 80,Running,2
61213,11313,Upto 80,Running,2
61214,11314,Upto 300,HIT,6
61215,11315,Upto 275,Cross Fit / Calisthenics,5
61216,11316,Upto 175,Power Lifter,3
61217,11317,Upto 45,Cardio,1
61218,11318,Upto 175,Power Lifter,3
61219,11319,Upto 450,Everything,7
61220,11320,Upto 300,HIT,6
61221,11321,Upto 175,Power Lifter,3
61222,11322,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61223,11323,Upto 80,Running,2
61224,11324,Upto 80,Running,2
61225,11325,Upto 215,Muscle Training,4
61226,11326,Upto 450,Everything,7
61227,11327,Upto 300,HIT,6
61228,11328,Upto 175,Power Lifter,3
61229,11329,Upto 45,Cardio,1
61230,11330,Upto 300,HIT,6
61231,11331,Upto 300,HIT,6
61232,11332,Upto 275,Cross Fit / Calisthenics,5
61233,11333,Upto 45,Cardio,1
61234,11334,Upto 450,Everything,7
61235,11335,Upto 275,Cross Fit / Calisthenics,5
61236,11336,Upto 45,Cardio,1
61237,11337,Upto 175,Power Lifter,3
61238,11338,Upto 275,Cross Fit / Calisthenics,5
61239,11339,Upto 80,Running,2
61240,11340,Upto 80,Running,2
61241,11341,Upto 175,Power Lifter,3
61242,11342,Upto 275,Cross Fit / Calisthenics,5
61243,11343,Upto 215,Muscle Training,4
61244,11344,Upto 275,Cross Fit / Calisthenics,5
61245,11345,Upto 215,Muscle Training,4
61246,11346,Upto 450,Everything,7
61247,11347,Upto 80,Running,2
61248,11348,Upto 300,HIT,6
61249,11349,Upto 175,Power Lifter,3
61250,11350,Upto 450,Everything,7
61251,11351,Upto 275,Cross Fit / Calisthenics,5
61252,11352,Upto 450,Everything,7
61253,11353,Upto 300,HIT,6
61254,11354,Upto 275,Cross Fit / Calisthenics,5
61255,11355,Upto 175,Power Lifter,3
61256,11356,Upto 175,Power Lifter,3
61257,11357,Upto 45,Cardio,1
61258,11358,Upto 45,Cardio,1
61259,11359,Upto 80,Running,2
61260,11360,Upto 175,Power Lifter,3
61261,11361,Upto 45,Cardio,1
61262,11362,Upto 300,HIT,6
61263,11363,Upto 275,Cross Fit / Calisthenics,5
61264,11364,Upto 175,Power Lifter,3
61265,11365,Upto 45,Cardio,1
61266,11366,Upto 450,Everything,7
61267,11367,Upto 275,Cross Fit / Calisthenics,5
61268,11368,Upto 45,Cardio,1
61269,11369,Upto 275,Cross Fit / Calisthenics,5
61270,11370,Upto 300,HIT,6
61271,11371,Upto 275,Cross Fit / Calisthenics,5
61272,11372,Upto 175,Power Lifter,3
61273,11373,Upto 80,Running,2
61274,11374,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61275,11375,Upto 175,Power Lifter,3
61276,11376,Upto 300,HIT,6
61277,11377,Upto 450,Everything,7
61278,11378,Upto 450,Everything,7
61279,11379,Upto 45,Cardio,1
61280,11380,Upto 80,Running,2
61281,11381,Upto 275,Cross Fit / Calisthenics,5
61282,11382,Upto 215,Muscle Training,4
61283,11383,Upto 215,Muscle Training,4
61284,11384,Upto 300,HIT,6
61285,11385,Upto 300,HIT,6
61286,11386,Upto 450,Everything,7
61287,11387,Upto 450,Everything,7
61288,11388,Upto 300,HIT,6
61289,11389,Upto 80,Running,2
61290,11390,Upto 450,Everything,7
61291,11391,Upto 80,Running,2
61292,11392,Upto 275,Cross Fit / Calisthenics,5
61293,11393,Upto 80,Running,2
61294,11394,Upto 275,Cross Fit / Calisthenics,5
61295,11395,Upto 215,Muscle Training,4
61296,11396,Upto 175,Power Lifter,3
61297,11397,Upto 450,Everything,7
61298,11398,Upto 175,Power Lifter,3
61299,11399,Upto 450,Everything,7
61300,11400,Upto 300,HIT,6
61301,11401,Upto 80,Running,2
61302,11402,Upto 175,Power Lifter,3
61303,11403,Upto 80,Running,2
61304,11404,Upto 45,Cardio,1
61305,11405,Upto 450,Everything,7
61306,11406,Upto 275,Cross Fit / Calisthenics,5
61307,11407,Upto 80,Running,2
61308,11408,Upto 300,HIT,6
61309,11409,Upto 450,Everything,7
61310,11410,Upto 275,Cross Fit / Calisthenics,5
61311,11411,Upto 300,HIT,6
61312,11412,Upto 80,Running,2
61313,11413,Upto 175,Power Lifter,3
61314,11414,Upto 45,Cardio,1
61315,11415,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61316,11416,Upto 300,HIT,6
61317,11417,Upto 300,HIT,6
61318,11418,Upto 300,HIT,6
61319,11419,Upto 45,Cardio,1
61320,11420,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61321,11421,Upto 215,Muscle Training,4
61322,11422,Upto 275,Cross Fit / Calisthenics,5
61323,11423,Upto 300,HIT,6
61324,11424,Upto 275,Cross Fit / Calisthenics,5
61325,11425,Upto 80,Running,2
61326,11426,Upto 275,Cross Fit / Calisthenics,5
61327,11427,Upto 175,Power Lifter,3
61328,11428,Upto 300,HIT,6
61329,11429,Upto 275,Cross Fit / Calisthenics,5
61330,11430,Upto 215,Muscle Training,4
61331,11431,Upto 275,Cross Fit / Calisthenics,5
61332,11432,Upto 215,Muscle Training,4
61333,11433,Upto 300,HIT,6
61334,11434,Upto 45,Cardio,1
61335,11435,Upto 275,Cross Fit / Calisthenics,5
61336,11436,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61337,11437,Upto 215,Muscle Training,4
61338,11438,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61339,11439,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61340,11440,Upto 45,Cardio,1
61341,11441,Upto 215,Muscle Training,4
61342,11442,Upto 175,Power Lifter,3
61343,11443,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61344,11444,Upto 80,Running,2
61345,11445,Upto 45,Cardio,1
61346,11446,Upto 80,Running,2
61347,11447,Upto 80,Running,2
61348,11448,Upto 300,HIT,6
61349,11449,Upto 300,HIT,6
61350,11450,Upto 45,Cardio,1
61351,11451,Upto 80,Running,2
61352,11452,Upto 80,Running,2
61353,11453,Upto 450,Everything,7
61354,11454,Upto 80,Running,2
61355,11455,Upto 300,HIT,6
61356,11456,Upto 275,Cross Fit / Calisthenics,5
61357,11457,Upto 450,Everything,7
61358,11458,Upto 45,Cardio,1
61359,11459,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61360,11460,Upto 80,Running,2
61361,11461,Upto 275,Cross Fit / Calisthenics,5
61362,11462,Upto 45,Cardio,1
61363,11463,Upto 275,Cross Fit / Calisthenics,5
61364,11464,Upto 45,Cardio,1
61365,11465,Upto 215,Muscle Training,4
61366,11466,Upto 215,Muscle Training,4
61367,11467,Upto 275,Cross Fit / Calisthenics,5
61368,11468,Upto 450,Everything,7
61369,11469,Upto 215,Muscle Training,4
61370,11470,Upto 300,HIT,6
61371,11471,Upto 275,Cross Fit / Calisthenics,5
61372,11472,Upto 175,Power Lifter,3
61373,11473,Upto 275,Cross Fit / Calisthenics,5
61374,11474,Upto 300,HIT,6
61375,11475,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61376,11476,Upto 275,Cross Fit / Calisthenics,5
61377,11477,Upto 80,Running,2
61378,11478,Upto 450,Everything,7
61379,11479,Upto 300,HIT,6
61380,11480,Upto 275,Cross Fit / Calisthenics,5
61381,11481,Upto 450,Everything,7
61382,11482,Upto 300,HIT,6
61383,11483,Upto 45,Cardio,1
61384,11484,Upto 300,HIT,6
61385,11485,Upto 45,Cardio,1
61386,11486,Upto 275,Cross Fit / Calisthenics,5
61387,11487,Upto 80,Running,2
61388,11488,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61389,11489,Upto 275,Cross Fit / Calisthenics,5
61390,11490,Upto 175,Power Lifter,3
61391,11491,Upto 275,Cross Fit / Calisthenics,5
61392,11492,Upto 215,Muscle Training,4
61393,11493,Upto 300,HIT,6
61394,11494,Upto 215,Muscle Training,4
61395,11495,Upto 45,Cardio,1
61396,11496,Upto 450,Everything,7
61397,11497,Upto 450,Everything,7
61398,11498,Upto 215,Muscle Training,4
61399,11499,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
61400,11500,Upto 300,HIT,6
61401,11501,Upto 45,Cardio,1
61402,11502,Upto 175,Power Lifter,3
61403,11503,Upto 215,Muscle Training,4
61404,11504,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
