Weather_ID,State_ID,GeoLocation,Weather_Type,Temperature
312724,612724,"(31.312660644, -92.445680071)",Rainy,23
312725,612725,"(44.39319117400049, -89.81637074199966)",Sunny,4
312726,612726,"(35.68094058000048, -85.77449091399967)",Sunny,16
312727,612727,"(28.932040377, -81.928960539)",Rainy,34
312728,612728,"(38.635790776000476, -92.56630005299968)",Rainy,-7
312729,612729,"(21.304850435000446, -157.85774940299973)",Rainy,22
312730,612730,"(38.635790776, -92.566300053)",Rainy,26
312731,612731,"(42.46940091300047, -93.81649055599968)",Cloudy,26
312732,612732,"(34.74865012400045, -92.27449074299966)",Rainy,18
312733,612733,"(31.31266064400046, -92.44568007099969)",Rainy,31
312734,612734,"(44.393191174, -89.816370742)",Cloudy,12
312735,612735,"(43.682630005000476, -114.3637300419997)",Snowy,19
312736,612736,"(44.6613195430005, -84.71439026999968)",Cloudy,4
312737,612737,"(39.008830667000495, -75.57774116799965)",Sunny,21
312738,612738,"(33.998821303, -81.045371207)",Sunny,23
312739,612739,"(42.82700103200045, -75.54397042699964)",Rainy,26
312740,612740,"(38.635790776, -92.566300053)",Sunny,3
312741,612741,"(45.254228894000505, -68.98503133599962)",Sunny,22
312742,612742,"(40.060210141, -82.404260056)",Rainy,-3
312743,612743,"(35.472031356, -97.521070214)",Stormy,30
312744,612744,"(43.65595011300047, -71.50036091999965)",Rainy,13
312745,612745,"(41.56266102, -72.649840952)",Rainy,20
312746,612746,"(37.54268067400045, -78.45789046299967)",Rainy,1
312747,612747,"(32.83968109300048, -83.62758034599966)",Humid,31
312748,612748,"(42.27687047, -72.082690675)",Snowy,21
312749,612749,"(39.360700171000474, -111.58713063499971)",Foggy,17
312750,612750,"(44.6613195430005, -84.71439026999968)",Cloudy,-8
312751,612751,"(39.360700171, -111.587130635)",Snowy,18
312752,612752,"(44.567449424, -120.155031326)",Rainy,12
312753,612753,"(44.39319117400049, -89.81637074199966)",Cloudy,4
312754,612754,"(38.665510202, -80.712640135)",Rainy,4
312755,612755,"(40.79373015200048, -77.86070029399963)",Snowy,29
312756,612756,"(41.70828019300046, -71.52247031399963)",Sunny,0
312757,612757,"(38.66551020200046, -80.71264013499967)",Cloudy,20
312758,612758,"(42.46940091300047, -93.81649055599968)",Cloudy,18
312759,612759,"(44.39319117400049, -89.81637074199966)",Cloudy,0
312760,612760,"(46.35564873600049, -94.79420050299967)",Sunny,-14
312761,612761,"(44.39319117400049, -89.81637074199966)",Sunny,-2
312762,612762,"(43.65595011300047, -71.50036091999965)",Sunny,6
312763,612763,"(32.83968109300048, -83.62758034599966)",Humid,31
312764,612764,"(45.254228894000505, -68.98503133599962)",Rainy,-12
312765,612765,"(44.56744942400047, -120.15503132599969)",Cloudy,11
312766,612766,"(34.52088095200048, -106.24058098499967)",Rainy,31
312767,612767,"(42.82700103200045, -75.54397042699964)",Cloudy,10
312768,612768,"(37.645970271000465, -84.77497104799966)",Cloudy,21
312769,612769,"(47.47531977900047, -100.11842104899966)",Cold,-8
312770,612770,"(39.360700171000474, -111.58713063499971)",Windy,10
312771,612771,"(40.485010283, -88.997710178)",Cloudy,-3
312772,612772,"(33.998821303000454, -81.04537120699968)",Humid,31
312773,612773,"(39.766910452000445, -86.14996019399968)",Sunny,-1
312774,612774,"(38.635790776, -92.566300053)",Sunny,20
312775,612775,"(41.641040988001, -99.365720623)",Rainy,11
312776,612776,"(64.84507995700051, -147.72205903599973)",Cold,4
312777,612777,"(42.46940091300047, -93.81649055599968)",Sunny,9
312778,612778,"(35.466220975000454, -79.15925046299964)",Cloudy,16
312779,612779,"(38.635790776, -92.566300053)",Rainy,15
312780,612780,"(38.89037138500049, -77.03196112699965)",Cloudy,21
312781,612781,"(18.220833, -66.590149)",Rainy,28
312782,612782,"(37.645970271000465, -84.77497104799966)",Cloudy,-10
312783,612783,"(38.66551020200046, -80.71264013499967)",Cloudy,-6
312784,612784,"(46.35564873600049, -94.79420050299967)",Sunny,-6
312785,612785,"(64.84507995700051, -147.72205903599973)",Cold,-6
312786,612786,"(44.39319117400049, -89.81637074199966)",Snowy,28
312787,612787,"(35.47203135600046, -97.52107021399968)",Sunny,21
312788,612788,"(44.353130053000484, -100.3735306369997)",Cloudy,28
312789,612789,"(42.27687047, -72.082690675)",Snowy,24
312790,612790,"(45.254228894000505, -68.98503133599962)",Rainy,3
312791,612791,"(43.23554134300048, -108.10983035299967)",Snowy,0
312792,612792,"(38.843840757000464, -106.13361092099967)",Snowy,24
312793,612793,"(39.360700171, -111.587130635)",Windy,13
312794,612794,"(32.84057112200048, -86.63186076199969)",Rainy,24
312795,612795,"(28.932040377000476, -81.92896053899966)",Humid,24
312796,612796,"(64.84507995700051, -147.72205903599973)",Snowy,11
312797,612797,"(44.6613195430005, -84.71439026999968)",Cloudy,27
312798,612798,"(28.932040377, -81.928960539)",Rainy,32
312799,612799,"(41.56266102000046, -72.64984095199964)",Rainy,25
312800,612800,"(43.682630005000476, -114.3637300419997)",Snowy,1
312801,612801,"(38.66551020200046, -80.71264013499967)",Rainy,10
312802,612802,"(41.56266102, -72.649840952)",Rainy,28
312803,612803,"(37.542680674, -78.457890463)",Rainy,14
312804,612804,"(32.84057112200048, -86.63186076199969)",Sunny,14
312805,612805,"(39.766910452000445, -86.14996019399968)",Cloudy,20
312806,612806,"(39.493240390000494, -117.07184056399967)",Hot,21
312807,612807,"(43.682630005, -114.363730042)",Sunny,4
312808,612808,"(47.522278629, -120.47001079)",Rainy,10
312809,612809,"(35.47203135600046, -97.52107021399968)",Stormy,35
312810,612810,"(34.748650124, -92.274490743)",Rainy,30
312811,612811,"(34.520880952, -106.240580985)",Sunny,11
312812,612812,"(42.82700103200045, -75.54397042699964)",Cloudy,14
312813,612813,"(43.682630005000476, -114.3637300419997)",Snowy,-1
312814,612814,"(35.466220975, -79.159250463)",Sunny,23
312815,612815,"(44.661319543001, -84.71439027)",Sunny,11
312816,612816,"(37.542680674, -78.457890463)",Sunny,8
312817,612817,"(47.52227862900048, -120.47001078999972)",Cloudy,17
312818,612818,"(40.485010283, -88.997710178)",Rainy,26
312819,612819,"(38.3477403, -98.200781227)",Cloudy,18
312820,612820,"(64.84507995700051, -147.72205903599973)",Cold,3
312821,612821,"(44.393191174, -89.816370742)",Snowy,22
312822,612822,"(31.827240407, -99.426770206)",Humid,32
312823,612823,"(40.130570048, -74.273691288)",Sunny,14
312824,612824,"(38.89037138500049, -77.03196112699965)",Rainy,28
312825,612825,"(38.89037138500049, -77.03196112699965)",Cloudy,2
312826,612826,"(35.68094058000048, -85.77449091399967)",Sunny,32
312827,612827,"(37.63864012300047, -120.99999953799971)",Cloudy,15
312828,612828,"(39.290580964, -76.609260111)",Cloudy,5
312829,612829,"(32.83968109300048, -83.62758034599966)",Sunny,29
312830,612830,"(35.47203135600046, -97.52107021399968)",Sunny,35
312831,612831,"(46.355648736, -94.794200503)",Windy,1
312832,612832,"(41.56266102000046, -72.64984095199964)",Cloudy,14
312833,612833,"(44.661319543001, -84.71439027)",Sunny,11
312834,612834,"(34.74865012400045, -92.27449074299966)",Cloudy,14
312835,612835,"(32.83968109300048, -83.62758034599966)",Humid,33
312836,612836,"(31.31266064400046, -92.44568007099969)",Sunny,33
312837,612837,"(28.932040377, -81.928960539)",Humid,15
312838,612838,"(38.3477403, -98.200781227)",Cloudy,-7
312839,612839,"(39.766910452000445, -86.14996019399968)",Cloudy,-5
312840,612840,"(47.475319779, -100.118421049)",Sunny,17
312841,612841,"(39.008830667000495, -75.57774116799965)",Cloudy,28
312842,612842,"(35.466220975, -79.159250463)",Rainy,19
312843,612843,"(38.89037138500049, -77.03196112699965)",Sunny,0
312844,612844,"(47.06652897200047, -109.42442064499971)",Sunny,27
312845,612845,"(41.6410409880005, -99.36572062299967)",Sunny,28
312846,612846,"(39.766910452000445, -86.14996019399968)",Rainy,7
312847,612847,"(47.47531977900047, -100.11842104899966)",Cold,9
312848,612848,"(38.3477403, -98.200781227)",Cloudy,2
312849,612849,"(21.304850435000446, -157.85774940299973)",Rainy,26
312850,612850,"(43.23554134300048, -108.10983035299967)",Windy,2
312851,612851,"(37.542680674, -78.457890463)",Cloudy,28
312852,612852,"(32.745510099, -89.538030825)",Humid,19
312853,612853,"(37.645970271000465, -84.77497104799966)",Rainy,19
312854,612854,"(39.29058096400047, -76.60926011099963)",Rainy,30
312855,612855,"(39.008830667000495, -75.57774116799965)",Rainy,14
312856,612856,"(38.890371385, -77.031961127)",Cloudy,26
312857,612857,"(39.29058096400047, -76.60926011099963)",Rainy,6
312858,612858,"(43.682630005000476, -114.3637300419997)",Cloudy,3
312859,612859,"(32.745510099000455, -89.53803082499968)",Sunny,29
312860,612860,"(34.74865012400045, -92.27449074299966)",Cloudy,6
312861,612861,"(32.839681093, -83.627580346)",Humid,30
312862,612862,"(44.6613195430005, -84.71439026999968)",Sunny,9
312863,612863,"(37.63864012300047, -120.99999953799971)",Foggy,21
312864,612864,"(43.62538123900049, -72.51764079099962)",Snowy,-7
312865,612865,"(32.84057112200048, -86.63186076199969)",Humid,26
312866,612866,"(38.843840757000464, -106.13361092099967)",Rainy,17
312867,612867,"(35.68094058000048, -85.77449091399967)",Rainy,28
312868,612868,"(38.843840757, -106.133610921)",Snowy,34
312869,612869,"(37.542680674, -78.457890463)",Rainy,28
312870,612870,"(13.444304, 144.793731)",Humid,30
312871,612871,"(34.74865012400045, -92.27449074299966)",Rainy,30
312872,612872,"(40.79373015200048, -77.86070029399963)",Rainy,14
312873,612873,"(35.466220975, -79.159250463)",Cloudy,0
312874,612874,"(47.06652897200047, -109.42442064499971)",Sunny,7
312875,612875,"(35.466220975000454, -79.15925046299964)",Sunny,2
312876,612876,"(31.31266064400046, -92.44568007099969)",Sunny,31
312877,612877,"(44.39319117400049, -89.81637074199966)",Snowy,19
312878,612878,"(38.890371385, -77.031961127)",Rainy,17
312879,612879,"(47.47531977900047, -100.11842104899966)",Sunny,1
312880,612880,"(42.827001032, -75.543970427)",Rainy,-6
312881,612881,"(35.68094058000048, -85.77449091399967)",Rainy,30
312882,612882,"(44.56744942400047, -120.15503132599969)",Sunny,12
312883,612883,"(35.472031356, -97.521070214)",Sunny,11
312884,612884,"(32.83968109300048, -83.62758034599966)",Humid,27
312885,612885,"(41.70828019300046, -71.52247031399963)",Cloudy,10
312886,612886,"(38.665510202, -80.712640135)",Sunny,-9
312887,612887,"(38.843840757000464, -106.13361092099967)",Rainy,31
312888,612888,"(35.68094058000048, -85.77449091399967)",Rainy,5
312889,612889,"(43.65595011300047, -71.50036091999965)",Rainy,13
312890,612890,"(32.84057112200048, -86.63186076199969)",Rainy,30
312891,612891,"(37.645970271, -84.774971048)",Sunny,20
312892,612892,"(44.6613195430005, -84.71439026999968)",Rainy,7
312893,612893,"(35.47203135600046, -97.52107021399968)",Sunny,23
312894,612894,"(40.06021014100048, -82.40426005599966)",Snowy,-10
312895,612895,"(43.23554134300048, -108.10983035299967)",Windy,19
312896,612896,"(40.485010283, -88.997710178)",Cloudy,-7
312897,612897,"(45.254228894000505, -68.98503133599962)",Snowy,25
312898,612898,"(34.86597028, -111.763811277)",Hot,41
312899,612899,"(32.745510099, -89.538030825)",Rainy,17
312900,612900,"(32.84057112200048, -86.63186076199969)",Rainy,33
312901,612901,"(43.62538123900049, -72.51764079099962)",Rainy,17
312902,612902,"(37.638640123, -120.999999538)",Cloudy,19
312903,612903,"(44.393191174, -89.816370742)",Cloudy,25
312904,612904,"(45.254228894000505, -68.98503133599962)",Sunny,-13
312905,612905,"(41.6410409880005, -99.36572062299967)",Rainy,5
312906,612906,"(32.840571122, -86.631860762)",Humid,22
312907,612907,"(39.360700171000474, -111.58713063499971)",Sunny,7
312908,612908,"(34.52088095200048, -106.24058098499967)",Cloudy,24
312909,612909,"(34.865970280000454, -111.76381127699972)",Hot,28
312910,612910,"(35.47203135600046, -97.52107021399968)",Stormy,10
312911,612911,"(35.472031356, -97.521070214)",Stormy,18
312912,612912,"(34.86597028, -111.763811277)",Sunny,45
312913,612913,"(32.745510099000455, -89.53803082499968)",Sunny,25
312914,612914,"(43.62538123900049, -72.51764079099962)",Sunny,13
312915,612915,"(31.31266064400046, -92.44568007099969)",Rainy,31
312916,612916,"(32.840571122, -86.631860762)",Rainy,20
312917,612917,"(40.79373015200048, -77.86070029399963)",Cloudy,-1
312918,612918,"(39.008830667000495, -75.57774116799965)",Sunny,27
312919,612919,"(38.3477403, -98.200781227)",Sunny,22
312920,612920,"(31.827240407, -99.426770206)",Humid,38
312921,612921,"(40.06021014100048, -82.40426005599966)",Cloudy,-1
312922,612922,"(35.466220975000454, -79.15925046299964)",Cloudy,4
312923,612923,"(39.290580964, -76.609260111)",Cloudy,21
312924,612924,"(40.79373015200048, -77.86070029399963)",Cloudy,-4
312925,612925,"(31.312660644, -92.445680071)",Sunny,33
312926,612926,"(43.23554134300048, -108.10983035299967)",Windy,5
312927,612927,"(47.06652897200047, -109.42442064499971)",Sunny,8
312928,612928,"(35.68094058000048, -85.77449091399967)",Rainy,6
312929,612929,"(39.49324039, -117.071840564)",Sunny,40
312930,612930,"(44.39319117400049, -89.81637074199966)",Sunny,14
312931,612931,"(44.56744942400047, -120.15503132599969)",Cloudy,26
312932,612932,"(38.89037138500049, -77.03196112699965)",Sunny,12
312933,612933,"(47.52227862900048, -120.47001078999972)",Sunny,25
312934,612934,"(42.27687047000046, -72.08269067499964)",Snowy,6
312935,612935,"(43.65595011300047, -71.50036091999965)",Rainy,-13
312936,612936,"(31.827240407000488, -99.42677020599967)",Humid,36
312937,612937,"(18.220833, -66.590149)",Stormy,33
312938,612938,"(37.638640123, -120.999999538)",Sunny,26
312939,612939,"(38.843840757, -106.133610921)",Sunny,20
312940,612940,"(42.46940091300047, -93.81649055599968)",Sunny,10
312941,612941,"(46.35564873600049, -94.79420050299967)",Sunny,5
312942,612942,"(32.745510099000455, -89.53803082499968)",Humid,16
312943,612943,"(28.932040377000476, -81.92896053899966)",Sunny,36
312944,612944,"(37.54268067400045, -78.45789046299967)",Sunny,18
312945,612945,"(39.360700171000474, -111.58713063499971)",Sunny,6
312946,612946,"(32.745510099, -89.538030825)",Rainy,17
312947,612947,"(39.766910452000445, -86.14996019399968)",Sunny,-5
312948,612948,"(37.63864012300047, -120.99999953799971)",Foggy,17
312949,612949,"(43.655950113, -71.50036092)",Snowy,-13
312950,612950,"(18.220833, -66.590149)",Rainy,25
312951,612951,"(38.665510202, -80.712640135)",Sunny,2
312952,612952,"(44.661319543001, -84.71439027)",Snowy,7
312953,612953,"(31.31266064400046, -92.44568007099969)",Sunny,29
312954,612954,"(37.638640123, -120.999999538)",Sunny,16
312955,612955,"(38.890371385, -77.031961127)",Rainy,3
312956,612956,"(33.998821303, -81.045371207)",Humid,15
312957,612957,"(37.54268067400045, -78.45789046299967)",Rainy,16
312958,612958,"(44.6613195430005, -84.71439026999968)",Cloudy,-9
312959,612959,"(39.360700171, -111.587130635)",Windy,24
312960,612960,"(13.444304, 144.793731)",Rainy,24
312961,612961,"(47.066528972, -109.424420645)",Sunny,5
312962,612962,"(64.84507995700051, -147.72205903599973)",Cold,5
312963,612963,"(32.83968109300048, -83.62758034599966)",Humid,15
312964,612964,"(40.130570048, -74.273691288)",Sunny,13
312965,612965,"(28.932040377, -81.928960539)",Humid,39
312966,612966,"(44.56744942400047, -120.15503132599969)",Cloudy,22
312967,612967,"(43.62538123900049, -72.51764079099962)",Snowy,1
312968,612968,"(37.54268067400045, -78.45789046299967)",Sunny,2
312969,612969,"(47.52227862900048, -120.47001078999972)",Foggy,15
312970,612970,"(33.998821303, -81.045371207)",Rainy,22
312971,612971,"(38.34774030000045, -98.20078122699965)",Cloudy,30
312972,612972,"(31.827240407000488, -99.42677020599967)",Rainy,40
312973,612973,"(18.220833, -66.590149)",Sunny,28
312974,612974,"(34.74865012400045, -92.27449074299966)",Sunny,1
312975,612975,"(44.56744942400047, -120.15503132599969)",Sunny,27
312976,612976,"(41.70828019300046, -71.52247031399963)",Sunny,15
312977,612977,"(43.682630005000476, -114.3637300419997)",Snowy,0
312978,612978,"(37.54268067400045, -78.45789046299967)",Cloudy,34
312979,612979,"(46.35564873600049, -94.79420050299967)",Snowy,-14
312980,612980,"(42.46940091300047, -93.81649055599968)",Rainy,1
312981,612981,"(41.56266102, -72.649840952)",Rainy,26
312982,612982,"(37.645970271000465, -84.77497104799966)",Cloudy,10
312983,612983,"(41.56266102, -72.649840952)",Cloudy,20
312984,612984,"(39.008830667, -75.577741168)",Rainy,23
312985,612985,"(64.845079957001, -147.722059036)",Foggy,8
312986,612986,"(43.655950113, -71.50036092)",Snowy,0
312987,612987,"(39.360700171000474, -111.58713063499971)",Sunny,17
312988,612988,"(35.472031356, -97.521070214)",Sunny,26
312989,612989,"(42.82700103200045, -75.54397042699964)",Sunny,27
312990,612990,"(13.444304, 144.793731)",Sunny,22
312991,612991,"(32.839681093, -83.627580346)",Sunny,18
312992,612992,"(18.220833, -66.590149)",Stormy,35
312993,612993,"(41.70828019300046, -71.52247031399963)",Cloudy,5
312994,612994,"(41.641040988001, -99.365720623)",Cloudy,22
312995,612995,"(43.62538123900049, -72.51764079099962)",Sunny,19
312996,612996,"(44.353130053, -100.373530637)",Snowy,22
312997,612997,"(37.645970271, -84.774971048)",Rainy,-1
312998,612998,"(41.641040988001, -99.365720623)",Rainy,19
312999,612999,"(38.635790776000476, -92.56630005299968)",Sunny,-6
313000,613000,"(33.998821303000454, -81.04537120699968)",Rainy,13
313001,613001,"(34.748650124, -92.274490743)",Cloudy,1
313002,613002,"(35.68094058000048, -85.77449091399967)",Sunny,30
313003,613003,"(13.444304, 144.793731)",Sunny,23
