D_ID,P_ID,Ethnicity,Income
163001,13101,Hispanic,"$25,000 - $34,999"
163002,13102,Other,"Less than $15,000"
163003,13103,Other,"Less than $15,000"
163004,13104,Other,"$35,000 - $49,999"
163005,13105,Pacific Islander,"$75,000 or greater"
163006,13106,Pacific Islander,Unemployed
163007,13107,Black,Unemployed
163008,13108,White,"$35,000 - $49,999"
163009,13109,Other,"$25,000 - $34,999"
163010,13110,Native American,Unemployed
163011,13111,White,"$25,000 - $34,999"
163012,13112,Asian,"$35,000 - $49,999"
163013,13113,Hispanic,"$50,000 - $74,999"
163014,13114,White,"$50,000 - $74,999"
163015,13115,Black,"$35,000 - $49,999"
163016,13116,Other,"$75,000 or greater"
163017,13117,Native American,"$75,000 or greater"
163018,13118,Black,"$35,000 - $49,999"
163019,13119,Asian,Unemployed
163020,13120,White,"$50,000 - $74,999"
163021,13121,White,"Less than $15,000"
163022,13122,Hispanic,"$35,000 - $49,999"
163023,13123,Other,"$25,000 - $34,999"
163024,13124,Native American,"Less than $15,000"
163025,13125,Native American,"$15,000 - $24,999"
163026,13126,Black,"$50,000 - $74,999"
163027,13127,Hispanic,"Less than $15,000"
163028,13128,Native American,"Less than $15,000"
163029,13129,Asian,Unemployed
163030,13130,Native American,Unemployed
163031,13131,Other,"$25,000 - $34,999"
163032,13132,Asian,"Less than $15,000"
163033,13133,Asian,"$35,000 - $49,999"
163034,13134,Asian,"$50,000 - $74,999"
163035,13135,Other,"$75,000 or greater"
163036,13136,Hispanic,"$15,000 - $24,999"
163037,13137,Asian,"$25,000 - $34,999"
163038,13138,White,"$35,000 - $49,999"
163039,13139,Pacific Islander,Unemployed
163040,13140,Pacific Islander,"Less than $15,000"
163041,13141,White,"$50,000 - $74,999"
163042,13142,Pacific Islander,Unemployed
163043,13143,Hispanic,"Less than $15,000"
163044,13144,Asian,"$15,000 - $24,999"
163045,13145,White,"$50,000 - $74,999"
163046,13146,Hispanic,"Less than $15,000"
163047,13147,White,"$75,000 or greater"
163048,13148,White,"$35,000 - $49,999"
163049,13149,Black,"$25,000 - $34,999"
163050,13150,Asian,"$35,000 - $49,999"
163051,13151,Other,Unemployed
163052,13152,Native American,"$50,000 - $74,999"
163053,13153,Black,"Less than $15,000"
163054,13154,Pacific Islander,"$50,000 - $74,999"
163055,13155,Asian,"Less than $15,000"
163056,13156,Native American,"Less than $15,000"
163057,13157,Native American,"Less than $15,000"
163058,13158,Other,"$50,000 - $74,999"
163059,13159,White,Unemployed
163060,13160,Black,"$50,000 - $74,999"
163061,13161,Other,"$15,000 - $24,999"
163062,13162,Native American,"$15,000 - $24,999"
163063,13163,Asian,"$75,000 or greater"
163064,13164,Hispanic,"$50,000 - $74,999"
163065,13165,Black,"$50,000 - $74,999"
163066,13166,Pacific Islander,"$50,000 - $74,999"
163067,13167,Other,"Less than $15,000"
163068,13168,White,Unemployed
163069,13169,Other,"$50,000 - $74,999"
163070,13170,Black,"$75,000 or greater"
163071,13171,Hispanic,"$35,000 - $49,999"
163072,13172,White,"Less than $15,000"
163073,13173,Native American,"$75,000 or greater"
163074,13174,Hispanic,Unemployed
163075,13175,Black,"$35,000 - $49,999"
163076,13176,White,"$25,000 - $34,999"
163077,13177,Black,"Less than $15,000"
163078,13178,White,"$50,000 - $74,999"
163079,13179,White,"$75,000 or greater"
163080,13180,Hispanic,"$50,000 - $74,999"
163081,13181,Native American,"$15,000 - $24,999"
163082,13182,Black,"$75,000 or greater"
163083,13183,Hispanic,Unemployed
163084,13184,Other,"$75,000 or greater"
163085,13185,White,"$50,000 - $74,999"
163086,13186,Other,"$50,000 - $74,999"
163087,13187,Asian,"$15,000 - $24,999"
163088,13188,Other,"$75,000 or greater"
163089,13189,Asian,"$50,000 - $74,999"
163090,13190,Hispanic,"$75,000 or greater"
163091,13191,Hispanic,"Less than $15,000"
163092,13192,Pacific Islander,"$15,000 - $24,999"
163093,13193,Native American,"$15,000 - $24,999"
163094,13194,Other,"$35,000 - $49,999"
163095,13195,Pacific Islander,Unemployed
163096,13196,Hispanic,"$50,000 - $74,999"
163097,13197,Black,"Less than $15,000"
163098,13198,Native American,"$75,000 or greater"
163099,13199,Other,"$50,000 - $74,999"
163100,13200,Pacific Islander,Unemployed
163101,13201,Asian,"$75,000 or greater"
163102,13202,Native American,"$15,000 - $24,999"
163103,13203,Native American,"$50,000 - $74,999"
163104,13204,Black,"$15,000 - $24,999"
163105,13205,Hispanic,"Less than $15,000"
163106,13206,Asian,"Less than $15,000"
163107,13207,White,"$50,000 - $74,999"
163108,13208,White,"$75,000 or greater"
163109,13209,Other,Unemployed
163110,13210,Pacific Islander,"$25,000 - $34,999"
163111,13211,Hispanic,"$50,000 - $74,999"
163112,13212,Pacific Islander,"Less than $15,000"
163113,13213,Black,"Less than $15,000"
163114,13214,Asian,"$75,000 or greater"
163115,13215,Hispanic,"$50,000 - $74,999"
163116,13216,Hispanic,"$75,000 or greater"
163117,13217,Native American,"$35,000 - $49,999"
163118,13218,Black,"$50,000 - $74,999"
163119,13219,White,"$75,000 or greater"
163120,13220,Asian,Unemployed
163121,13221,Black,"$25,000 - $34,999"
163122,13222,Hispanic,"$75,000 or greater"
163123,13223,Native American,"$25,000 - $34,999"
163124,13224,Asian,"$35,000 - $49,999"
163125,13225,Black,"$25,000 - $34,999"
163126,13226,White,"$35,000 - $49,999"
163127,13227,Pacific Islander,"Less than $15,000"
163128,13228,White,"$35,000 - $49,999"
163129,13229,Hispanic,"Less than $15,000"
163130,13230,Hispanic,"$15,000 - $24,999"
163131,13231,Pacific Islander,"$15,000 - $24,999"
163132,13232,Native American,"$35,000 - $49,999"
163133,13233,Black,"Less than $15,000"
163134,13234,Black,"$15,000 - $24,999"
163135,13235,Black,"$75,000 or greater"
163136,13236,White,"$25,000 - $34,999"
163137,13237,Black,"$35,000 - $49,999"
163138,13238,Black,"$50,000 - $74,999"
163139,13239,Asian,"Less than $15,000"
163140,13240,Black,"$50,000 - $74,999"
163141,13241,Hispanic,Unemployed
163142,13242,Asian,"$75,000 or greater"
163143,13243,Black,"Less than $15,000"
163144,13244,Asian,"$50,000 - $74,999"
163145,13245,Hispanic,"$15,000 - $24,999"
163146,13246,Black,"$75,000 or greater"
163147,13247,Pacific Islander,"$75,000 or greater"
163148,13248,White,Unemployed
163149,13249,Pacific Islander,"$50,000 - $74,999"
163150,13250,Native American,"$75,000 or greater"
163151,13251,Native American,"$15,000 - $24,999"
163152,13252,White,"$35,000 - $49,999"
163153,13253,Pacific Islander,"$35,000 - $49,999"
163154,13254,Asian,"$35,000 - $49,999"
163155,13255,White,"Less than $15,000"
163156,13256,Hispanic,"$75,000 or greater"
163157,13257,Pacific Islander,"$35,000 - $49,999"
163158,13258,Asian,"$50,000 - $74,999"
163159,13259,Native American,"$15,000 - $24,999"
163160,13260,Asian,"$25,000 - $34,999"
163161,13261,Black,"Less than $15,000"
163162,13262,White,"$50,000 - $74,999"
163163,13263,White,"$25,000 - $34,999"
163164,13264,Pacific Islander,"$25,000 - $34,999"
163165,13265,White,"$15,000 - $24,999"
163166,13266,Native American,"$75,000 or greater"
163167,13267,Asian,Unemployed
163168,13268,Other,"$15,000 - $24,999"
163169,13269,White,"$35,000 - $49,999"
163170,13270,Hispanic,"$75,000 or greater"
163171,13271,Other,"$15,000 - $24,999"
163172,13272,Native American,"$15,000 - $24,999"
163173,13273,Native American,"$35,000 - $49,999"
163174,13274,Asian,"$50,000 - $74,999"
163175,13275,Asian,"$35,000 - $49,999"
163176,13276,Black,"$75,000 or greater"
163177,13277,Hispanic,"$75,000 or greater"
163178,13278,Native American,Unemployed
163179,13279,Hispanic,"$25,000 - $34,999"
163180,13280,Other,"$35,000 - $49,999"
163181,13281,Other,"$15,000 - $24,999"
163182,13282,Other,"$35,000 - $49,999"
163183,13283,White,"Less than $15,000"
163184,13284,Hispanic,"Less than $15,000"
163185,13285,Asian,"$50,000 - $74,999"
163186,13286,White,"$35,000 - $49,999"
163187,13287,Asian,Unemployed
163188,13288,Other,"$50,000 - $74,999"
163189,13289,White,"$25,000 - $34,999"
163190,13290,Hispanic,"$75,000 or greater"
163191,13291,White,"Less than $15,000"
163192,13292,Native American,"$50,000 - $74,999"
163193,13293,Asian,"$50,000 - $74,999"
163194,13294,Native American,"$75,000 or greater"
163195,13295,Native American,"$75,000 or greater"
163196,13296,White,"$75,000 or greater"
163197,13297,Native American,"$25,000 - $34,999"
163198,13298,Other,"$35,000 - $49,999"
163199,13299,Hispanic,"$35,000 - $49,999"
163200,13300,Black,"$15,000 - $24,999"
163201,13301,Black,"$35,000 - $49,999"
163202,13302,Native American,"$15,000 - $24,999"
163203,13303,Native American,"$15,000 - $24,999"
163204,13304,Black,Unemployed
163205,13305,Native American,"$15,000 - $24,999"
163206,13306,White,"Less than $15,000"
163207,13307,Other,"Less than $15,000"
163208,13308,Black,"$25,000 - $34,999"
163209,13309,Asian,"$25,000 - $34,999"
163210,13310,Pacific Islander,"$75,000 or greater"
163211,13311,White,"Less than $15,000"
163212,13312,White,Unemployed
163213,13313,Native American,"$50,000 - $74,999"
163214,13314,Asian,"$35,000 - $49,999"
163215,13315,Native American,"$15,000 - $24,999"
163216,13316,Other,Unemployed
163217,13317,Pacific Islander,"$15,000 - $24,999"
163218,13318,Hispanic,"$50,000 - $74,999"
163219,13319,Asian,"Less than $15,000"
163220,13320,Hispanic,"$15,000 - $24,999"
163221,13321,Native American,"Less than $15,000"
163222,13322,Black,Unemployed
163223,13323,Black,"$35,000 - $49,999"
163224,13324,Other,"$15,000 - $24,999"
163225,13325,Native American,"Less than $15,000"
163226,13326,Other,"$25,000 - $34,999"
163227,13327,Hispanic,"$15,000 - $24,999"
163228,13328,Asian,"$15,000 - $24,999"
163229,13329,Pacific Islander,"$75,000 or greater"
163230,13330,Black,"$35,000 - $49,999"
163231,13331,Other,Unemployed
163232,13332,Native American,"$75,000 or greater"
163233,13333,White,"$35,000 - $49,999"
163234,13334,Hispanic,"$35,000 - $49,999"
163235,13335,Pacific Islander,"$50,000 - $74,999"
163236,13336,Pacific Islander,"Less than $15,000"
163237,13337,Native American,"Less than $15,000"
163238,13338,Asian,"Less than $15,000"
163239,13339,Hispanic,"$75,000 or greater"
163240,13340,White,Unemployed
163241,13341,Asian,"$15,000 - $24,999"
163242,13342,Pacific Islander,"$75,000 or greater"
163243,13343,Other,"$75,000 or greater"
163244,13344,White,"$25,000 - $34,999"
163245,13345,Asian,"$35,000 - $49,999"
163246,13346,White,"$15,000 - $24,999"
163247,13347,Black,Unemployed
163248,13348,Hispanic,"Less than $15,000"
163249,13349,Native American,"$25,000 - $34,999"
163250,13350,Asian,"$15,000 - $24,999"
163251,13351,Pacific Islander,"$75,000 or greater"
163252,13352,White,"$75,000 or greater"
163253,13353,White,"$75,000 or greater"
163254,13354,Hispanic,Unemployed
163255,13355,Other,"Less than $15,000"
163256,13356,Native American,"Less than $15,000"
163257,13357,White,"$15,000 - $24,999"
163258,13358,Hispanic,"$15,000 - $24,999"
163259,13359,Asian,"$75,000 or greater"
163260,13360,Other,Unemployed
163261,13361,Hispanic,"$25,000 - $34,999"
163262,13362,Black,"$35,000 - $49,999"
163263,13363,Black,Unemployed
163264,13364,Asian,"$35,000 - $49,999"
163265,13365,Asian,"$50,000 - $74,999"
163266,13366,Asian,"Less than $15,000"
163267,13367,Asian,"$35,000 - $49,999"
163268,13368,Native American,"Less than $15,000"
163269,13369,Asian,"$50,000 - $74,999"
163270,13370,Black,"$25,000 - $34,999"
163271,13371,Pacific Islander,"$35,000 - $49,999"
163272,13372,Native American,Unemployed
163273,13373,Black,"$25,000 - $34,999"
163274,13374,Hispanic,"Less than $15,000"
163275,13375,Other,"Less than $15,000"
163276,13376,Hispanic,"Less than $15,000"
163277,13377,White,"$35,000 - $49,999"
163278,13378,Asian,"$15,000 - $24,999"
163279,13379,Hispanic,"Less than $15,000"
163280,13380,Pacific Islander,"$50,000 - $74,999"
163281,13381,Hispanic,Unemployed
163282,13382,Native American,Unemployed
163283,13383,Asian,"$35,000 - $49,999"
163284,13384,Pacific Islander,"$25,000 - $34,999"
163285,13385,Native American,"$25,000 - $34,999"
163286,13386,Native American,"$50,000 - $74,999"
163287,13387,Asian,Unemployed
163288,13388,Other,"$25,000 - $34,999"
163289,13389,Other,"$50,000 - $74,999"
163290,13390,Pacific Islander,"$15,000 - $24,999"
163291,13391,Hispanic,"$75,000 or greater"
163292,13392,White,"$75,000 or greater"
163293,13393,Pacific Islander,"$25,000 - $34,999"
163294,13394,White,"$25,000 - $34,999"
163295,13395,Native American,Unemployed
163296,13396,White,Unemployed
163297,13397,Hispanic,"Less than $15,000"
163298,13398,White,"$50,000 - $74,999"
163299,13399,White,"$15,000 - $24,999"
163300,13400,Hispanic,Unemployed
163301,13401,Native American,"$75,000 or greater"
163302,13402,Other,"$75,000 or greater"
163303,13403,White,"$75,000 or greater"
163304,13404,Native American,"$25,000 - $34,999"
163305,13405,White,Unemployed
163306,13406,Native American,Unemployed
163307,13407,Hispanic,"$35,000 - $49,999"
163308,13408,Hispanic,"$35,000 - $49,999"
163309,13409,Other,"$25,000 - $34,999"
163310,13410,Pacific Islander,"Less than $15,000"
163311,13411,Black,"$25,000 - $34,999"
163312,13412,Other,"$50,000 - $74,999"
163313,13413,Black,"$25,000 - $34,999"
163314,13414,White,"$50,000 - $74,999"
163315,13415,Black,"$75,000 or greater"
163316,13416,Black,"$15,000 - $24,999"
163317,13417,Hispanic,"$75,000 or greater"
163318,13418,Native American,"$25,000 - $34,999"
163319,13419,Asian,"$35,000 - $49,999"
163320,13420,Native American,"Less than $15,000"
163321,13421,Black,"$15,000 - $24,999"
163322,13422,White,"$75,000 or greater"
163323,13423,White,"$50,000 - $74,999"
163324,13424,Asian,"$35,000 - $49,999"
163325,13425,Asian,"$15,000 - $24,999"
163326,13426,Native American,"$50,000 - $74,999"
163327,13427,Hispanic,"$25,000 - $34,999"
163328,13428,Asian,"$25,000 - $34,999"
163329,13429,Asian,"$25,000 - $34,999"
163330,13430,Other,"$75,000 or greater"
163331,13431,Other,Unemployed
163332,13432,Pacific Islander,Unemployed
163333,13433,Native American,"$50,000 - $74,999"
163334,13434,Hispanic,"$50,000 - $74,999"
163335,13435,Pacific Islander,"$15,000 - $24,999"
163336,13436,Pacific Islander,"$75,000 or greater"
163337,13437,Native American,"Less than $15,000"
163338,13438,Black,"$25,000 - $34,999"
163339,13439,White,Unemployed
163340,13440,Other,"$50,000 - $74,999"
163341,13441,Asian,"Less than $15,000"
163342,13442,White,Unemployed
163343,13443,Pacific Islander,"$50,000 - $74,999"
163344,13444,Other,"$25,000 - $34,999"
163345,13445,Native American,Unemployed
163346,13446,Asian,"Less than $15,000"
163347,13447,Pacific Islander,"$75,000 or greater"
163348,13448,Black,"$50,000 - $74,999"
163349,13449,Native American,"$25,000 - $34,999"
163350,13450,Pacific Islander,"$15,000 - $24,999"
163351,13451,Pacific Islander,"$35,000 - $49,999"
163352,13452,Black,Unemployed
163353,13453,Pacific Islander,"$35,000 - $49,999"
163354,13454,Pacific Islander,"$35,000 - $49,999"
163355,13455,Pacific Islander,Unemployed
163356,13456,Asian,"$75,000 or greater"
163357,13457,Other,"Less than $15,000"
163358,13458,Pacific Islander,Unemployed
163359,13459,Asian,"$25,000 - $34,999"
163360,13460,Asian,"$25,000 - $34,999"
163361,13461,White,"$50,000 - $74,999"
163362,13462,Other,"Less than $15,000"
163363,13463,Black,"Less than $15,000"
163364,13464,White,"$25,000 - $34,999"
163365,13465,Black,"$15,000 - $24,999"
163366,13466,Native American,Unemployed
163367,13467,Pacific Islander,"$35,000 - $49,999"
163368,13468,Black,"$75,000 or greater"
163369,13469,Other,"$15,000 - $24,999"
163370,13470,Black,"$50,000 - $74,999"
163371,13471,Native American,"$35,000 - $49,999"
163372,13472,Other,Unemployed
163373,13473,Black,"$25,000 - $34,999"
163374,13474,Pacific Islander,"Less than $15,000"
163375,13475,Other,"$75,000 or greater"
163376,13476,Hispanic,"$35,000 - $49,999"
163377,13477,Native American,"$25,000 - $34,999"
163378,13478,Asian,Unemployed
163379,13479,Black,"$25,000 - $34,999"
163380,13480,Hispanic,"$25,000 - $34,999"
163381,13481,Other,"$50,000 - $74,999"
163382,13482,Black,Unemployed
163383,13483,White,Unemployed
163384,13484,Hispanic,"$15,000 - $24,999"
163385,13485,Hispanic,"$35,000 - $49,999"
163386,13486,Other,"$25,000 - $34,999"
163387,13487,White,"$50,000 - $74,999"
163388,13488,White,"$50,000 - $74,999"
163389,13489,Other,"$15,000 - $24,999"
163390,13490,Hispanic,Unemployed
163391,13491,Native American,"$35,000 - $49,999"
163392,13492,Other,"$25,000 - $34,999"
163393,13493,Other,"$25,000 - $34,999"
163394,13494,White,"$75,000 or greater"
163395,13495,Black,"Less than $15,000"
163396,13496,Black,"Less than $15,000"
163397,13497,Hispanic,"$35,000 - $49,999"
163398,13498,Other,"$25,000 - $34,999"
163399,13499,Asian,"$35,000 - $49,999"
163400,13500,Hispanic,"$15,000 - $24,999"
163401,13501,Black,"$15,000 - $24,999"
163402,13502,Other,Unemployed
163403,13503,Black,"$75,000 or greater"
163404,13504,Asian,"$25,000 - $34,999"
163405,13505,White,"$25,000 - $34,999"
163406,13506,Pacific Islander,Unemployed
163407,13507,Native American,"$35,000 - $49,999"
163408,13508,Hispanic,"Less than $15,000"
163409,13509,White,"$25,000 - $34,999"
163410,13510,Other,"$25,000 - $34,999"
163411,13511,Other,Unemployed
163412,13512,Pacific Islander,"$35,000 - $49,999"
163413,13513,Hispanic,"$25,000 - $34,999"
163414,13514,Pacific Islander,"$15,000 - $24,999"
163415,13515,Pacific Islander,"$25,000 - $34,999"
163416,13516,Hispanic,"$35,000 - $49,999"
163417,13517,Black,"$50,000 - $74,999"
163418,13518,White,"$25,000 - $34,999"
163419,13519,Native American,"$25,000 - $34,999"
